precision,recall,threshold
0.8666666666666667,0.9980059820538385,0.1852563983036977
0.8674176776429809,0.9980059820538385,0.18593042939747614
0.8681699913269731,0.9980059820538385,0.18901494368954086
0.8689236111111112,0.9980059820538385,0.18933003360808828
0.8696785403996524,0.9980059820538385,0.1948352940286333
0.8704347826086957,0.9980059820538385,0.1979136071123651
0.8711923411662315,0.9980059820538385,0.19810680598253022
0.8719512195121951,0.9980059820538385,0.20148220404531636
0.8727114210985178,0.9980059820538385,0.20213090584552987
0.8734729493891797,0.9980059820538385,0.2038114436832349
0.874235807860262,0.9980059820538385,0.20426211721881785
0.875,0.9980059820538385,0.2053423465366067
0.8757655293088364,0.9980059820538385,0.2072586795047701
0.8765323992994746,0.9980059820538385,0.20854328433086447
0.8773006134969326,0.9980059820538385,0.20950218176817997
0.8780701754385964,0.9980059820538385,0.20982168424795627
0.8788410886742757,0.9980059820538385,0.2105952975456085
0.8796133567662566,0.9980059820538385,0.21208137743572023
0.8795074758135444,0.9970089730807578,0.21625977565262042
0.8802816901408451,0.9970089730807578,0.21638730872775594
0.8810572687224669,0.9970089730807578,0.21798790304771845
0.8818342151675485,0.9970089730807578,0.2184805986732554
0.8826125330979699,0.9970089730807578,0.22111002813686895
0.8833922261484098,0.9970089730807578,0.22302648830566296
0.8841732979664014,0.9970089730807578,0.22361824470250544
0.8849557522123894,0.9970089730807578,0.223720865495694
0.8857395925597874,0.9970089730807578,0.22445383093597288
0.8865248226950354,0.9970089730807578,0.22497437673139353
0.8864241348713399,0.996011964107677,0.225304354801883
0.8863232682060391,0.9950149551345963,0.2254140213041891
0.8871111111111111,0.9950149551345963,0.22645214508339506
0.8879003558718861,0.9950149551345963,0.22672861351880194
0.8886910062333037,0.9950149551345963,0.22699913613227338
0.8894830659536542,0.9950149551345963,0.2298726913455669
0.8902765388046388,0.9950149551345963,0.23315543613056983
0.8910714285714286,0.9950149551345963,0.2335525868571002
0.8918677390527256,0.9950149551345963,0.23359127076965291
0.8926654740608229,0.9950149551345963,0.2353337303527911
0.8934646374216652,0.9950149551345963,0.2357513334717511
0.8942652329749103,0.9950149551345963,0.23947625281272356
0.895067264573991,0.9950149551345963,0.24003163591982463
0.895870736086176,0.9950149551345963,0.2408956360836094
0.8966756513926325,0.9950149551345963,0.24217515337701187
0.8974820143884892,0.9950149551345963,0.24251766769724692
0.8982898289828983,0.9950149551345963,0.24565530290593893
0.8990990990990991,0.9950149551345963,0.2463202626235591
0.8990081154192967,0.9940179461615155,0.24893972151628183
0.8989169675090253,0.9930209371884346,0.25156067053086784
0.8997289972899729,0.9930209371884346,0.2559051775221062
0.9005424954792043,0.9930209371884346,0.26196924000449273
0.9013574660633484,0.9930209371884346,0.2628494085357905
0.9021739130434783,0.9930209371884346,0.26654426703426687
0.9029918404351768,0.9930209371884346,0.26869303417941337
0.9038112522686026,0.9930209371884346,0.2692424499489842
0.9046321525885559,0.9930209371884346,0.26996985544840085
0.9054545454545454,0.9930209371884346,0.27014312046817057
0.9062784349408554,0.9930209371884346,0.27325726853356874
0.907103825136612,0.9930209371884346,0.2765940285493574
0.9079307201458523,0.9930209371884346,0.2771416129122573
0.9087591240875912,0.9930209371884346,0.27922130030652015
0.9095890410958904,0.9930209371884346,0.2803967776294747
0.9104204753199269,0.9930209371884346,0.28180318064236837
0.9103385178408051,0.9920239282153539,0.28466608984497077
0.9111721611721612,0.9920239282153539,0.29056914843869897
0.9120073327222732,0.9920239282153539,0.29250908194730935
0.9128440366972477,0.9920239282153539,0.30205650599199046
0.9136822773186409,0.9920239282153539,0.30248254701775107
0.9145220588235294,0.9920239282153539,0.3070052903871084
0.9144434222631095,0.9910269192422732,0.30787577582867715
0.9152854511970534,0.9910269192422732,0.314964761787031
0.9161290322580645,0.9910269192422732,0.3176533675006781
0.9169741697416974,0.9910269192422732,0.3235484579531931
0.9168975069252078,0.9900299102691924,0.3238769941001667
0.9177449168207024,0.9900299102691924,0.3263405724000122
0.9185938945420906,0.9900299102691924,0.3273404191392503
0.9185185185185185,0.9890329012961117,0.3413508812592289
0.9193697868396663,0.9890329012961117,0.34830352628552974
0.9202226345083488,0.9890329012961117,0.35206348181420116
0.9210770659238626,0.9890329012961117,0.3535986021869403
0.9219330855018587,0.9890329012961117,0.35454025282259577
0.9227906976744186,0.9890329012961117,0.36080449304558493
0.9236499068901304,0.9890329012961117,0.3613655951510577
0.9245107176141659,0.9890329012961117,0.36205850902167896
0.9253731343283582,0.9890329012961117,0.36569317190569334
0.9253034547152195,0.9880358923230309,0.36931073985647833
0.9261682242990654,0.9880358923230309,0.37102414621795543
0.9270346117867165,0.9880358923230309,0.3878877138522818
0.9269662921348315,0.9870388833499502,0.39043113507336047
0.9278350515463918,0.9870388833499502,0.39441958487286777
0.9277673545966229,0.9860418743768694,0.3966335618397787
0.9286384976525821,0.9860418743768694,0.40059965612562914
0.9295112781954887,0.9860418743768694,0.4011698029104987
0.929444967074318,0.9850448654037887,0.40118037872117035
0.9303201506591338,0.9850448654037887,0.4032815248519477
0.9311969839773798,0.9850448654037887,0.40363944034504834
0.9311320754716981,0.9840478564307079,0.4069786888624322
0.931067044381492,0.9830508474576272,0.4076447717625327
0.9319470699432892,0.9830508474576272,0.41092941312928205
0.9328287606433302,0.9830508474576272,0.4149952859561182
0.9337121212121212,0.9830508474576272,0.41651408584971356
0.9345971563981043,0.9830508474576272,0.43944267933704956
0.9345351043643264,0.9820538384845464,0.44330330398174567
0.9354226020892688,0.9820538384845464,0.4448099913334593
0.9363117870722434,0.9820538384845464,0.4452971908919717
0.9372026641294006,0.9820538384845464,0.4455422941459259
0.9380952380952381,0.9820538384845464,0.4525895889322009
0.9389895138226882,0.9820538384845464,0.45838820499192706
0.9389312977099237,0.9810568295114656,0.4601802400645018
0.9398280802292264,0.9810568295114656,0.46368607913657345
0.9397705544933078,0.9800598205383848,0.46388749728541495
0.9406698564593301,0.9800598205383848,0.463941812625038
0.9406130268199234,0.9790628115653041,0.46820314102770894
0.9415148609779482,0.9790628115653041,0.4702032845438845
0.9414587332053743,0.9780658025922233,0.4778711084308387
0.9423631123919308,0.9780658025922233,0.478710943290902
0.9432692307692307,0.9780658025922233,0.4880747877109196
0.944177093358999,0.9780658025922233,0.4882574541129269
0.9450867052023122,0.9780658025922233,0.48918167851998695
0.9450337512054002,0.9770687936191426,0.48954743683876756
0.9459459459459459,0.9770687936191426,0.4900496766131359
0.9468599033816425,0.9770687936191426,0.500848944387027
0.9477756286266924,0.9770687936191426,0.5024269346485376
0.9486931268151017,0.9770687936191426,0.5042728901310348
0.9486434108527132,0.9760717846460618,0.5077787583517069
0.9495635305528612,0.9760717846460618,0.5092119515762935
0.9504854368932039,0.9760717846460618,0.5164124666356763
0.9514091350826045,0.9760717846460618,0.5186699359978658
0.9523346303501945,0.9760717846460618,0.5222841798953334
0.9532619279454723,0.9760717846460618,0.522439666950175
0.9532163742690059,0.9750747756729811,0.5258737837025144
0.9541463414634146,0.9750747756729811,0.535265713129896
0.955078125,0.9750747756729811,0.5355163178035858
0.9550342130987293,0.9740777666999003,0.5357542321786118
0.9549902152641878,0.9730807577268196,0.5497177922857296
0.9549461312438785,0.9720837487537388,0.5510399554933657
0.9558823529411765,0.9720837487537388,0.5522843180942655
0.956820412168793,0.9720837487537388,0.5565736172065097
0.9567779960707269,0.9710867397806581,0.5567768248766
0.9567354965585054,0.9700897308075773,0.557814537222948
0.9576771653543307,0.9700897308075773,0.5582579509440537
0.9586206896551724,0.9700897308075773,0.5610941661954074
0.9595660749506904,0.9700897308075773,0.5622507747110619
0.9595261599210266,0.9690927218344965,0.5624186791393948
0.9594861660079052,0.9680957128614157,0.5654310284176065
0.9594460929772503,0.967098703888335,0.5686306785247522
0.9594059405940594,0.9661016949152542,0.5695222373698926
0.9593657086223984,0.9651046859421735,0.5698549210671293
0.9603174603174603,0.9651046859421735,0.5749149878742219
0.9602780536246276,0.9641076769690927,0.5786427436889535
0.9602385685884692,0.963110667996012,0.5793412810676041
0.9601990049751243,0.9621136590229312,0.5824502645953323
0.9601593625498008,0.9611166500498505,0.5825944341878245
0.9601196410767697,0.9601196410767697,0.5870496256111396
0.9610778443113772,0.9601196410767697,0.5872605889040731
0.962037962037962,0.9601196410767697,0.5876957364416688
0.962,0.959122632103689,0.5918514597047358
0.9619619619619619,0.9581256231306082,0.5928406800962109
0.9619238476953907,0.9571286141575274,0.5966119816434671
0.9618856569709128,0.9561316051844466,0.6001963406805072
0.9618473895582329,0.9551345962113659,0.6090773800177475
0.9618090452261306,0.9541375872382851,0.6121502914767837
0.9617706237424547,0.9531405782652044,0.6122239192706361
0.9617321248741189,0.9521435692921236,0.6134776497458068
0.9616935483870968,0.9511465603190429,0.6154558878290671
0.9616548940464178,0.9501495513459621,0.6178526152221601
0.9626262626262626,0.9501495513459621,0.6186923636412445
0.9625884732052579,0.9491525423728814,0.6194693502398225
0.9625506072874493,0.9481555333998006,0.6240531961794025
0.9625126646403243,0.9471585244267199,0.6266919975942563
0.962474645030426,0.9461615154536391,0.62688087738348
0.9624365482233502,0.9451645064805583,0.6283839360579617
0.9623983739837398,0.9441674975074775,0.6290292076160231
0.9623601220752798,0.9431704885343968,0.6313971452547983
0.9623217922606925,0.942173479561316,0.6323676957912694
0.9622833843017329,0.9411764705882353,0.6333372653365383
0.963265306122449,0.9411764705882353,0.6334212724061303
0.9642492339121552,0.9411764705882353,0.633439925178614
0.9642126789366053,0.9401794616151545,0.633565780411618
0.9641760491299898,0.9391824526420738,0.6342290028939195
0.9641393442622951,0.938185443668993,0.6391156170927064
0.9641025641025641,0.9371884346959123,0.6439662027253543
0.9640657084188912,0.9361914257228315,0.6449900411780927
0.9640287769784173,0.9351944167497508,0.6462719948740452
0.9650205761316872,0.9351944167497508,0.6488951968141407
0.964984552008239,0.93419740777667,0.6507973042796339
0.965979381443299,0.93419740777667,0.6513176375754453
0.9659442724458205,0.9332003988035892,0.6525713325720762
0.9659090909090909,0.9322033898305084,0.6532169135376067
0.9669079627714581,0.9322033898305084,0.6535369028546719
0.9668737060041408,0.9312063808574277,0.6548128091794899
0.966839378238342,0.9302093718843469,0.6582158515051417
0.966804979253112,0.9292123629112662,0.6597925546744026
0.9667705088265836,0.9282153539381854,0.6605943726473753
0.9667359667359667,0.9272183449651047,0.6611525754065949
0.9667013527575442,0.9262213359920239,0.6630830075409392
0.9666666666666667,0.9252243270189432,0.6641900767075396
0.9666319082377477,0.9242273180458624,0.6657035432157699
0.9665970772442589,0.9232303090727817,0.6689554706629092
0.9665621734587252,0.922233300099701,0.6694425196406392
0.9665271966527197,0.9212362911266201,0.6727964248227514
0.9664921465968587,0.9202392821535393,0.673869043858279
0.9664570230607966,0.9192422731804586,0.6743329177305748
0.9664218258132214,0.9182452642073778,0.6747944506474322
0.9663865546218487,0.9172482552342971,0.6768366600103033
0.9663512092534174,0.9162512462612163,0.6771315293585688
0.9663157894736842,0.9152542372881356,0.6789120750593737
0.9662802950474183,0.9142572283150548,0.6795984755447028
0.9662447257383966,0.9132602193419741,0.6799376861677713
0.9662090813093981,0.9122632103688934,0.6806718661158779
0.9661733615221987,0.9112662013958126,0.6824584908381917
0.9661375661375662,0.9102691924227319,0.6827278843626228
0.9661016949152542,0.909272183449651,0.6834811354547108
0.9671261930010604,0.909272183449651,0.6843173875799836
0.9670912951167728,0.9082751744765702,0.684322617154616
0.9670563230605739,0.9072781655034895,0.6871083478112466
0.9670212765957447,0.9062811565304087,0.6908263307010315
0.966986155484558,0.905284147557328,0.6918409433378355
0.9669509594882729,0.9042871385842473,0.6923633198221103
0.967982924226254,0.9042871385842473,0.6945966618224398
0.967948717948718,0.9032901296111665,0.6948345754875824
0.9679144385026738,0.9022931206380858,0.6975556793270725
0.9678800856531049,0.901296111665005,0.6991059160295253
0.9689174705251876,0.901296111665005,0.6994446538632723
0.9699570815450643,0.901296111665005,0.6995857970133967
0.9699248120300752,0.9002991026919243,0.708100346021478
0.9709677419354839,0.9002991026919243,0.7092508582331623
0.9709364908503767,0.8993020937188435,0.7107636253148292
0.9709051724137931,0.8983050847457628,0.7108843590905591
0.970873786407767,0.8973080757726819,0.7127204472450313
0.9719222462203023,0.8973080757726819,0.7133447485689762
0.9718918918918918,0.8963110667996012,0.7169851384617382
0.9729437229437229,0.8963110667996012,0.7203180281714612
0.9739978331527628,0.8963110667996012,0.7235619525689155
0.9739696312364425,0.8953140578265204,0.7256242363493095
0.9739413680781759,0.8943170488534397,0.7265253413276966
0.9739130434782609,0.8933200398803589,0.7268043429778196
0.9738846572361263,0.8923230309072782,0.7289741817104305
0.9738562091503268,0.8913260219341974,0.7295517055710714
0.9738276990185387,0.8903290129611167,0.7306547220522438
0.9737991266375546,0.8893320039880359,0.7327678229979415
0.9737704918032787,0.8883349950149552,0.7334171298362014
0.973741794310722,0.8873379860418744,0.7375522738437754
0.9737130339539978,0.8863409770687937,0.7389533012843037
0.9736842105263158,0.8853439680957128,0.7393278869094017
0.973655323819978,0.8843469591226321,0.7397047251472119
0.9747252747252747,0.8843469591226321,0.7426359614573151
0.9746974697469747,0.8833499501495513,0.7437194776003364
0.974669603524229,0.8823529411764706,0.7448747112323143
0.9746416758544653,0.8813559322033898,0.7457103560126911
0.9757174392935982,0.8813559322033898,0.7487292847762413
0.9756906077348066,0.8803589232303091,0.7494612190932891
0.9756637168141593,0.8793619142572283,0.749841375403397
0.9756367663344407,0.8783649052841476,0.7532272223095087
0.975609756097561,0.8773678963110668,0.7572026388300043
0.9755826859045506,0.8763708873379861,0.7572226232224407
0.9755555555555555,0.8753738783649053,0.7595929060427813
0.9755283648498332,0.8743768693918246,0.7618360082618232
0.9755011135857461,0.8733798604187437,0.7643373487964887
0.9765886287625418,0.8733798604187437,0.7647482316600279
0.9765625,0.872382851445663,0.7682178956282039
0.9776536312849162,0.872382851445663,0.768650053920091
0.9776286353467561,0.8713858424725822,0.7686818907701238
0.9787234042553191,0.8713858424725822,0.7698740654166213
0.9786995515695067,0.8703888334995015,0.770017356600019
0.978675645342312,0.8693918245264207,0.7747081969818957
0.9786516853932584,0.86839481555334,0.7780083146529919
0.9786276715410573,0.8673978065802592,0.778988281585696
0.9786036036036037,0.8664007976071785,0.7800868885979261
0.9785794813979707,0.8654037886340977,0.7806508257967862
0.9785553047404063,0.864406779661017,0.7807889256689035
0.9785310734463277,0.8634097706879362,0.7817612654433418
0.9785067873303167,0.8624127617148555,0.781836762841569
0.9784824462061155,0.8614157527417746,0.7818738972502427
0.9784580498866213,0.8604187437686939,0.7819691230302797
0.978433598183882,0.8594217347956131,0.7826379801512804
0.9784090909090909,0.8584247258225324,0.7828327952087347
0.9795221843003413,0.8584247258225324,0.78437620910858
0.9806378132118451,0.8584247258225324,0.7855617750943074
0.9806157354618016,0.8574277168494516,0.7858074684940402
0.980593607305936,0.8564307078763709,0.7863792066248542
0.9817142857142858,0.8564307078763709,0.7866373156598236
0.9816933638443935,0.8554336989032901,0.7876018422852553
0.981672394043528,0.8544366899302094,0.7880452481966755
0.981651376146789,0.8534396809571286,0.7882024180903854
0.981630309988519,0.8524426719840479,0.7885647583890355
0.9816091954022989,0.8514456630109671,0.7894817619161001
0.9815880322209436,0.8504486540378864,0.789917455585022
0.9815668202764977,0.8494516450648056,0.7910187470942301
0.9815455594002307,0.8484546360917248,0.7919554601534892
0.9815242494226328,0.847457627118644,0.792036109885684
0.9815028901734104,0.8464606181455633,0.7928853187359355
0.9826388888888888,0.8464606181455633,0.7932296150940328
0.9826187717265353,0.8454636091724825,0.7937143508551344
0.9837587006960556,0.8454636091724825,0.7939198769369893
0.9849012775842044,0.8454636091724825,0.794123903940279
0.9848837209302326,0.8444666001994018,0.7948675271913261
0.9848661233993015,0.843469591226321,0.7952761529035307
0.9848484848484849,0.8424725822532403,0.797337248686523
0.9848308051341891,0.8414755732801595,0.7974145971199975
0.9848130841121495,0.8404785643070788,0.7979029339798273
0.9847953216374269,0.839481555333998,0.7981703101157533
0.9847775175644028,0.8384845463609173,0.7987182261639529
0.984759671746776,0.8374875373878365,0.8021950190075813
0.9859154929577465,0.8374875373878365,0.8022552122888013
0.9858989424206815,0.8364905284147557,0.8035440115002781
0.9858823529411764,0.8354935194416749,0.8051753062435382
0.9858657243816255,0.8344965104685942,0.8074312225300192
0.9858490566037735,0.8334995014955134,0.8076534895904898
0.9858323494687131,0.8325024925224327,0.807772479260792
0.9858156028368794,0.8315054835493519,0.809575964666147
0.9857988165680474,0.8305084745762712,0.810956446456827
0.985781990521327,0.8295114656031904,0.81219113246201
0.9857651245551602,0.8285144566301097,0.8127548664875669
0.9857482185273159,0.827517447657029,0.812778646708345
0.985731272294887,0.8265204386839482,0.8132583569648503
0.9857142857142858,0.8255234297108675,0.8134570099382945
0.9856972586412396,0.8245264207377866,0.8138996309432018
0.9856801909307876,0.8235294117647058,0.8141656538834088
0.986857825567503,0.8235294117647058,0.8142698399324506
0.9868421052631579,0.8225324027916251,0.8151989874669159
0.9868263473053892,0.8215353938185443,0.8156262736175094
0.986810551558753,0.8205383848454636,0.8179408985304637
0.9867947178871549,0.8195413758723828,0.8194556714715259
0.9867788461538461,0.8185443668993021,0.8200812275336805
0.9879663056558363,0.8185443668993021,0.8216467402564821
0.9879518072289156,0.8175473579262214,0.8217450416224655
0.9879372738238842,0.8165503489531406,0.8217924022330874
0.9879227053140096,0.8155533399800599,0.8230861437760709
0.9879081015719468,0.8145563310069791,0.8246106912140794
0.9878934624697336,0.8135593220338984,0.8253836648680005
0.9878787878787879,0.8125623130608175,0.8257087480171255
0.9878640776699029,0.8115653040877367,0.8271529231077099
0.9878493317132442,0.810568295114656,0.8271751912513031
0.9878345498783455,0.8095712861415753,0.827305615923115
0.9878197320341048,0.8085742771684945,0.828322119314401
0.9878048780487805,0.8075772681954138,0.8298589518538189
0.9877899877899878,0.806580259222333,0.8301954234117841
0.9877750611246944,0.8055832502492523,0.8302033430849755
0.9877600979192166,0.8045862412761715,0.8306858182643043
0.9877450980392157,0.8035892323030908,0.8307589713756128
0.9877300613496932,0.80259222333001,0.8322444227752538
0.9877149877149877,0.8015952143569293,0.8325836706887824
0.9876998769987699,0.8005982053838484,0.8337156430142502
0.9876847290640394,0.7996011964107677,0.8346890328748973
0.9876695437731196,0.7986041874376869,0.8350585586012226
0.9876543209876543,0.7976071784646062,0.8362164980483341
0.9876390605686032,0.7966101694915254,0.8364830211929841
0.9876237623762376,0.7956131605184447,0.8371104565158483
0.9876084262701363,0.7946161515453639,0.8378431731834044
0.9875930521091811,0.7936191425722832,0.8380493201577297
0.9875776397515528,0.7926221335992024,0.8391962805556634
0.9875621890547264,0.7916251246261217,0.8397444781372063
0.987546699875467,0.7906281156530409,0.8424623442547716
0.9875311720698254,0.7896311066799602,0.8439000261388431
0.9875156054931336,0.7886340977068793,0.843916310539073
0.9875,0.7876370887337986,0.8452793289327416
0.9874843554443054,0.7866400797607178,0.8458026894126254
0.9874686716791979,0.7856430707876371,0.8459621658011942
0.9874529485570891,0.7846460618145563,0.8462086093792217
0.9874371859296482,0.7836490528414756,0.8463565531303694
0.9874213836477987,0.7826520438683948,0.8465999735820915
0.9886649874055415,0.7826520438683948,0.8476593283112643
0.9886506935687264,0.7816550348953141,0.8487990418594189
0.9886363636363636,0.7806580259222333,0.849297492688165
0.988621997471555,0.7796610169491526,0.8495486171895128
0.9886075949367089,0.7786640079760718,0.8501772976784864
0.9885931558935361,0.7776669990029911,0.8506947648208424
0.9885786802030457,0.7766699900299102,0.8517117274964872
0.98856416772554,0.7756729810568295,0.8517606823946374
0.9885496183206107,0.7746759720837487,0.8525382872789898
0.9885350318471338,0.773678963110668,0.8527046032846801
0.9885204081632653,0.7726819541375872,0.8551066630786384
0.9885057471264368,0.7716849451645065,0.8560892302938387
0.9884910485933504,0.7706879361914257,0.8563597903284248
0.9884763124199744,0.769690927218345,0.8581454655256491
0.9884615384615385,0.7686939182452642,0.858456419198061
0.9884467265725289,0.7676969092721835,0.8594895565461982
0.9884318766066839,0.7666999002991027,0.8597135076400191
0.9884169884169884,0.765702891326022,0.863627839316339
0.9884020618556701,0.7647058823529411,0.8649344696000958
0.9883870967741936,0.7637088733798604,0.8650036386154226
0.9896640826873385,0.7637088733798604,0.8653261405785209
0.9896507115135834,0.7627118644067796,0.8676092016433421
0.9896373056994818,0.7617148554336989,0.8686210926149129
0.9896238651102465,0.7607178464606181,0.8690006575835632
0.9896103896103896,0.7597208374875374,0.8701777313053036
0.9895968790637191,0.7587238285144566,0.8707937513851574
0.9895833333333334,0.7577268195413759,0.8709041245104212
0.9895697522816167,0.7567298105682951,0.8716660518185304
0.9895561357702349,0.7557328015952144,0.8717784506196483
0.9895424836601308,0.7547357926221336,0.8723620545512142
0.9895287958115183,0.7537387836490529,0.8723685377315779
0.9895150720838795,0.752741774675972,0.8726063930098071
0.989501312335958,0.7517447657028913,0.8733575072751294
0.9908015768725361,0.7517447657028913,0.8739693746556684
0.9907894736842106,0.7507477567298105,0.8765764911069717
0.9907773386034255,0.7497507477567298,0.8770202708342286
0.9907651715039578,0.748753738783649,0.8774698048938976
0.9907529722589168,0.7477567298105683,0.8785068364446816
0.9907407407407407,0.7467597208374875,0.8787562866571854
0.990728476821192,0.7457627118644068,0.8789779175622391
0.9907161803713528,0.744765702891326,0.8806091380266333
0.9907038512616202,0.7437686939182453,0.8806913369926453
0.9906914893617021,0.7427716849451645,0.8814126196770082
0.9906790945406125,0.7417746759720838,0.8816032013245467
0.9906666666666667,0.7407776669990029,0.8823481049790073
0.9906542056074766,0.7397806580259222,0.8825203923260584
0.9906417112299465,0.7387836490528414,0.8830496386473284
0.9906291834002677,0.7377866400797607,0.8833576473640694
0.9906166219839142,0.7367896311066799,0.8838683012476034
0.9906040268456375,0.7357926221335992,0.884146790916056
0.9905913978494624,0.7347956131605184,0.8850257509907908
0.990578734858681,0.7337986041874377,0.8852047015340389
0.9905660377358491,0.732801595214357,0.8856082034423912
0.99055330634278,0.7318045862412762,0.8856188714484875
0.9905405405405405,0.7308075772681955,0.8856650324884849
0.9905277401894452,0.7298105682951147,0.8859423087385725
0.9905149051490515,0.7288135593220338,0.8872453699361987
0.9905020352781547,0.7278165503489531,0.8877248552451071
0.9904891304347826,0.7268195413758723,0.8877582564544311
0.9904761904761905,0.7258225324027916,0.8879161625447376
0.9904632152588556,0.7248255234297108,0.8879338809091488
0.990450204638472,0.7238285144566301,0.8879840464538418
0.9904371584699454,0.7228315054835494,0.8884910692022311
0.9904240766073872,0.7218344965104686,0.8886370214041899
0.9904109589041096,0.7208374875373879,0.8889070381757539
0.99039780521262,0.7198404785643071,0.8896071469240603
0.9903846153846154,0.7188434695912264,0.8897534393978324
0.9903713892709766,0.7178464606181456,0.8911323833335449
0.990358126721763,0.7168494516450648,0.8912289821051131
0.9903448275862069,0.715852442671984,0.8914586935203256
0.9903314917127072,0.7148554336989033,0.8927693542817116
0.9903181189488244,0.7138584247258225,0.8932016993461245
0.9903047091412742,0.7128614157527418,0.8937593316063875
0.9902912621359223,0.711864406779661,0.8937639183562132
0.9902777777777778,0.7108673978065803,0.8942224299022726
0.9902642559109874,0.7098703888334995,0.8943294357576342
0.9902506963788301,0.7088733798604188,0.8943386341144668
0.9916317991631799,0.7088733798604188,0.8959010802372748
0.9916201117318436,0.707876370887338,0.8968812351686609
0.9916083916083916,0.7068793619142573,0.8973083846080294
0.9915966386554622,0.7058823529411765,0.8974334524293207
0.9915848527349228,0.7048853439680958,0.8981159167591032
0.9915730337078652,0.7038883349950149,0.8992173019168177
0.9915611814345991,0.7028913260219342,0.9001425167278838
0.9915492957746479,0.7018943170488534,0.9008861592233618
0.9915373765867419,0.7008973080757727,0.9015085592496526
0.9915254237288136,0.6999002991026919,0.9016059383314655
0.9915134370579916,0.6989032901296112,0.9018115976213362
0.9915014164305949,0.6979062811565304,0.9021632663156772
0.9914893617021276,0.6969092721834497,0.9022805142688947
0.9914772727272727,0.6959122632103689,0.9029299282928658
0.9914651493598862,0.6949152542372882,0.9030985861397186
0.9914529914529915,0.6939182452642074,0.9031336955139191
0.9914407988587732,0.6929212362911267,0.9033110186001582
0.9914285714285714,0.6919242273180458,0.903349574889333
0.9914163090128756,0.6909272183449651,0.9039237227017015
0.9914040114613181,0.6899302093718843,0.9041889289868188
0.9913916786226685,0.6889332003988036,0.9045910565036167
0.9913793103448276,0.6879361914257228,0.9049121589339905
0.9913669064748202,0.6869391824526421,0.9049695687677791
0.9913544668587896,0.6859421734795613,0.905632876110223
0.9913419913419913,0.6849451645064806,0.9064838288053316
0.9913294797687862,0.6839481555333998,0.9065313678310117
0.9913169319826338,0.6829511465603191,0.9070724956327095
0.991304347826087,0.6819541375872383,0.9071849782716258
0.9912917271407837,0.6809571286141576,0.9076027566031137
0.9912790697674418,0.6799601196410767,0.9076573698187168
0.9912663755458515,0.678963110667996,0.9082181349291738
0.9912536443148688,0.6779661016949152,0.908332561777012
0.9912408759124087,0.6769690927218345,0.9083819155843901
0.9912280701754386,0.6759720837487537,0.9090544549667733
0.9912152269399708,0.674975074775673,0.9095135081415057
0.9912023460410557,0.6739780658025922,0.9098203180925373
0.9911894273127754,0.6729810568295115,0.9110949790838317
0.9911764705882353,0.6719840478564307,0.9116395804384608
0.9911634756995582,0.67098703888335,0.9116863610737085
0.9911504424778761,0.6699900299102692,0.9126449612937011
0.9911373707533235,0.6689930209371885,0.9130489199712825
0.9911242603550295,0.6679960119641076,0.9132157969628675
0.9925925925925926,0.6679960119641076,0.9134593916716953
0.9925816023738873,0.6669990029910269,0.9137418586476055
0.9925705794947994,0.6660019940179461,0.9138238529522696
0.9925595238095238,0.6650049850448654,0.9139696332440908
0.992548435171386,0.6640079760717846,0.9140295196814521
0.9925373134328358,0.6630109670987039,0.9141438782999961
0.992526158445441,0.6620139581256231,0.9143956005300111
0.9925149700598802,0.6610169491525424,0.9145066270650345
0.992503748125937,0.6600199401794616,0.9150410438537365
0.9924924924924925,0.6590229312063809,0.9151471763399374
0.9924812030075187,0.6580259222333001,0.9151938289573053
0.9924698795180723,0.6570289132602194,0.9158438107495992
0.9924585218702866,0.6560319042871385,0.9164904251219701
0.9924471299093656,0.6550348953140578,0.9170399030015871
0.9924357034795764,0.654037886340977,0.9171617083288052
0.9924242424242424,0.6530408773678963,0.9173531852517041
0.992412746585736,0.6520438683948155,0.9186741040891026
0.9924012158054711,0.6510468594217348,0.9193436064350691
0.9923896499238964,0.650049850448654,0.9197770121962703
0.9923780487804879,0.6490528414755733,0.919842349591397
0.9923664122137404,0.6480558325024925,0.9199871903437604
0.9923547400611621,0.6470588235294118,0.9202914687457184
0.9923430321592649,0.646061814556331,0.9204855430630087
0.9923312883435583,0.6450648055832503,0.920867325730811
0.9923195084485407,0.6440677966101694,0.9208695325343005
0.9923076923076923,0.6430707876370887,0.9212131117099763
0.9922958397534669,0.6420737786640079,0.921265991160434
0.9922839506172839,0.6410767696909272,0.9212842468631433
0.9922720247295209,0.6400797607178464,0.9213623815167108
0.9922600619195047,0.6390827517447657,0.9214129725443363
0.9922480620155039,0.638085742771685,0.9219314024090997
0.9922360248447205,0.6370887337986042,0.9225196468501594
0.9922239502332815,0.6360917248255235,0.9233397296899172
0.9937694704049844,0.6360917248255235,0.923584279506963
0.9937597503900156,0.6350947158524427,0.9239636279210219
0.99375,0.634097706879362,0.9243047480313473
0.9937402190923318,0.6331006979062812,0.9245778381316024
0.9937304075235109,0.6321036889332003,0.9252158276577469
0.9937205651491365,0.6311066799601196,0.9257880301918417
0.9937106918238994,0.6301096709870389,0.9259165119130557
0.9937007874015747,0.6291126620139581,0.9260628548997475
0.9936908517350158,0.6281156530408774,0.9268534479846611
0.9936808846761453,0.6271186440677966,0.9269648938164876
0.9936708860759493,0.6261216350947159,0.9270992770966805
